realty_id,type,offer_type,square_meters,year_built,land_area,total_floors,floor,registered,heating_type,total_rooms,total_bathrooms,price,city,quarter
3868,stan,prodaja,71.0,2004,,,3.0,False,Samostalno,4.0,,143500.0,Beograd,Vračar (Centar)
3873,stan,prodaja,45.0,,,,,False,,2.0,,14000.0,Beograd,Borča I
3875,stan,prodaja,34.0,,,,2.0,False,,2.0,,36600.0,Novi Sad,Lipov gaj
3876,stan,prodaja,75.0,,,,1.0,False,,4.0,,68900.0,Novi Sad,Lipov gaj
3877,stan,izdavanje,50.0,,,,5.0,False,Samostalno,3.0,1.0,200.0,Niš,Centar
3879,stan,izdavanje,51.0,,,,7.0,False,Centralno,2.0,,350.0,Novi Sad,Sajam
3882,stan,izdavanje,60.0,,,,7.0,False,Centralno,2.0,,450.0,Novi Sad,Centar
3883,stan,izdavanje,83.0,,,,4.0,False,Centralno,3.0,,450.0,Novi Sad,Sajam
3885,stan,prodaja,50.0,,,,4.0,False,Centralno,2.0,,,Novi Sad,Bulevar
3886,stan,izdavanje,38.0,,,4.0,,False,Centralno,1.0,1.0,140.0,Beograd,Petlovo brdo
3887,stan,prodaja,39.0,,,,2.0,False,Centralno,1.5,,,Novi Sad,Bulevar
3889,stan,prodaja,83.0,,,,4.0,False,Centralno,4.0,,,Novi Sad,Bulevar
3890,stan,prodaja,41.0,,,,1.0,False,Centralno,2.0,,,Novi Sad,Bulevar
3891,stan,prodaja,48.0,,,,,False,Centralno,2.0,,,Novi Sad,Bulevar
3892,stan,prodaja,59.0,,,,,False,Centralno,2.0,,,Novi Sad,Bulevar
3893,stan,izdavanje,55.0,,,,2.0,False,Centralno,2.0,,350.0,Novi Sad,Bulevar
3895,stan,izdavanje,54.0,2004,,,4.0,False,"Centralno, Klima",2.0,1.0,300.0,Beograd,Braće Jerković
3896,stan,izdavanje,55.0,,,,4.0,False,"Centralno, Klima",2.0,1.0,450.0,Beograd,Vračar (Centar)
3897,stan,izdavanje,54.0,2019,,,4.0,False,"Centralno, Klima",2.0,1.0,850.0,Beograd,Beograd na vodi
3898,stan,izdavanje,70.0,2018,,,5.0,False,"Centralno, Klima",2.0,1.0,1100.0,Beograd,Beograd na vodi
3899,stan,prodaja,62.0,2022,,,8.0,False,"Centralno, Klima",2.0,1.0,172888.0,Beograd,Beograd na vodi
3900,stan,prodaja,54.0,2023,,,15.0,False,"Centralno, Klima",2.0,1.0,158888.0,Beograd,Beograd na vodi
3901,stan,izdavanje,56.0,,,,5.0,False,"Samostalno, Klima",2.0,1.0,420.0,Beograd,Vračar (Centar)
3902,stan,izdavanje,54.0,2019,,,4.0,False,"Centralno, Klima",2.0,1.0,850.0,Beograd,Beograd na vodi
3903,stan,prodaja,62.0,2023,,,2.0,False,"Centralno, Klima",2.0,1.0,170888.0,Beograd,Beograd na vodi
3904,stan,prodaja,70.0,2022,,,14.0,False,"Centralno, Klima",2.0,1.0,263888.0,Beograd,Beograd na vodi
3908,stan,prodaja,73.0,,,5.0,,False,Centralno,3.0,,122000.0,Beograd,Novi Beograd Blok 30 (B92)
3911,stan,prodaja,40.0,2020,,,,False,Centralno,2.0,1.0,58300.0,Novi Sad,Novo Naselje
3912,stan,prodaja,37.0,2020,,,,False,,2.0,1.0,52120.0,Novi Sad,Salajka
3913,stan,prodaja,28.0,2020,,,,False,Centralno,2.0,1.0,42670.0,Novi Sad,Podbara
3914,stan,prodaja,37.0,2020,,,,False,Klima,2.0,1.0,67350.0,Novi Sad,Grbavica
3915,stan,prodaja,39.0,2020,,,,False,"Samostalno, Klima",2.0,1.0,80200.0,Novi Sad,Centar
3916,stan,prodaja,39.0,2020,,,,False,"Samostalno, Klima",2.0,1.0,80200.0,Novi Sad,Centar
3917,stan,prodaja,37.0,2020,,,1.0,False,Klima,2.0,1.0,58390.0,Novi Sad,Telep
3918,stan,prodaja,34.0,2020,,,,False,Klima,2.0,1.0,52210.0,Petrovaradin,
3919,stan,prodaja,34.0,2020,,,,False,,2.0,1.0,36580.0,Novi Sad,Veternik
3920,stan,prodaja,52.0,2020,,,,False,Klima,2.0,1.0,78250.0,Novi Sad,Telep
3921,stan,prodaja,39.0,2020,,,,False,Klima,2.0,1.0,59840.0,Novi Sad,Telep
3922,stan,prodaja,34.0,2020,,,1.0,False,Klima,2.0,1.0,52408.0,Petrovaradin,
3923,stan,prodaja,34.0,2020,,,2.0,False,Klima,2.0,1.0,52055.0,Petrovaradin,
3924,stan,prodaja,34.0,2020,,,4.0,False,Klima,2.0,1.0,51400.0,Petrovaradin,
3925,stan,prodaja,41.0,2020,,,1.0,False,Klima,2.0,1.0,59400.0,Petrovaradin,
3926,stan,prodaja,33.0,,,,,False,,2.0,1.0,37470.0,Novi Sad,Veternik
3927,stan,prodaja,38.0,,,,,False,,2.0,1.0,42900.0,Novi Sad,Veternik
3928,stan,prodaja,37.0,,,,,False,,2.0,1.0,41470.0,Novi Sad,Veternik
3929,stan,prodaja,34.0,,,,,False,,2.0,1.0,38340.0,Novi Sad,Veternik
3930,stan,prodaja,45.0,,,,2.0,False,,2.0,1.0,58400.0,Petrovaradin,
3931,stan,prodaja,45.0,,,,1.0,False,,2.0,1.0,57950.0,Petrovaradin,
3932,stan,prodaja,45.0,,,,2.0,False,,2.0,1.0,58130.0,Petrovaradin,
3933,stan,prodaja,45.0,,,,,False,,2.0,1.0,57600.0,Petrovaradin,
3934,stan,prodaja,39.0,,,,1.0,False,"Centralno, Klima",2.0,1.0,59100.0,Novi Sad,Novo Naselje
3935,stan,prodaja,43.0,,,,1.0,False,"Centralno, Klima",2.0,1.0,65055.0,Novi Sad,Novo Naselje
3936,stan,prodaja,45.0,,,,1.0,False,"Centralno, Klima",2.0,1.0,66750.0,Novi Sad,Novo Naselje
3937,stan,prodaja,39.0,,,,1.0,False,"Centralno, Klima",2.0,1.0,59145.0,Novi Sad,Novo Naselje
3938,stan,prodaja,37.0,,,,1.0,False,"Centralno, Klima",2.0,1.0,55275.0,Novi Sad,Novo Naselje
3939,stan,prodaja,36.0,,,,1.0,False,"Centralno, Klima",2.0,1.0,54120.0,Novi Sad,Novo Naselje
3940,stan,prodaja,37.0,,,,1.0,False,"Centralno, Klima",2.0,1.0,55005.0,Novi Sad,Novo Naselje
3941,stan,prodaja,37.0,,,,1.0,False,"Centralno, Klima",2.0,1.0,55005.0,Novi Sad,Novo Naselje
3942,stan,prodaja,43.0,,,,,False,Klima,2.0,1.0,62440.0,Novi Sad,Detelinara
3943,stan,prodaja,40.0,,,,,False,,2.0,1.0,57480.0,Novi Sad,Salajka
3944,stan,prodaja,43.0,,,,1.0,False,,2.0,1.0,61500.0,Novi Sad,Salajka
3945,stan,prodaja,37.0,,,,,False,,2.0,1.0,53570.0,Novi Sad,Salajka
3946,stan,prodaja,40.0,,,,,False,,2.0,1.0,57825.0,Novi Sad,Salajka
3947,stan,prodaja,39.0,,,,,False,,2.0,1.0,55650.0,Novi Sad,Salajka
3948,stan,prodaja,48.0,,,,2.0,False,Centralno,2.0,1.0,66435.0,Novi Sad,Bulevar
3949,stan,prodaja,46.0,,,,3.0,False,Centralno,2.0,1.0,59230.0,Novi Sad,Novo Naselje
3950,stan,prodaja,44.0,,,,,False,Centralno,2.0,1.0,64890.0,Novi Sad,Grbavica
3951,stan,prodaja,42.0,,,,1.0,False,Centralno,2.0,1.0,71300.0,Novi Sad,Telep
3952,stan,prodaja,46.0,,,,1.0,False,Centralno,2.0,1.0,73270.0,Novi Sad,Telep
3953,stan,prodaja,75.0,2021,,,1.0,False,,2.0,1.0,73020.0,Novi Sad,Veternik
3954,stan,prodaja,37.0,,,,,False,,2.0,1.0,53540.0,Novi Sad,Salajka
3955,stan,prodaja,39.0,2021,,,,False,,2.0,1.0,55430.0,Novi Sad,Salajka
3957,stan,prodaja,45.16,2020,,,,False,,2.0,1.0,62795.0,Novi Sad,Novo Naselje
3958,stan,prodaja,50.38,2021,,,,False,,2.0,1.0,63830.0,Petrovaradin,
3959,stan,prodaja,42.4,2021,,,,False,,2.0,1.0,55900.0,Petrovaradin,
3960,stan,prodaja,48.83,2021,,,1.0,False,,2.0,1.0,61865.0,Petrovaradin,
3961,stan,prodaja,50.32,2021,,,,False,,2.0,1.0,63750.0,Petrovaradin,
3962,stan,prodaja,46.66,2021,,,,False,,2.0,1.0,61520.0,Petrovaradin,
3963,stan,prodaja,35.24,2021,,,,False,,2.0,1.0,46460.0,Petrovaradin,
3964,stan,prodaja,43.99,2021,,,1.0,False,Klima,2.0,1.0,63440.0,Novi Sad,Salajka
3965,stan,prodaja,50.0,2020,,,2.0,False,"Centralno, Klima",2.0,1.0,72165.0,Novi Sad,Podbara
3966,stan,prodaja,49.0,2020,,,1.0,False,"Centralno, Klima",2.0,1.0,70225.0,Novi Sad,Podbara
3967,stan,prodaja,52.0,2020,,,,False,"Centralno, Klima",2.0,1.0,75185.0,Novi Sad,Podbara
3968,stan,prodaja,50.0,2020,,,1.0,False,"Centralno, Klima",2.0,1.0,71860.0,Novi Sad,Podbara
3969,stan,prodaja,49.0,2020,,,,False,"Centralno, Klima",2.0,1.0,70235.0,Novi Sad,Podbara
3970,stan,prodaja,49.0,2020,,,,False,"Centralno, Klima",2.0,1.0,69960.0,Novi Sad,Podbara
3971,stan,prodaja,49.0,2020,,,,False,"Centralno, Klima",2.0,1.0,70610.0,Novi Sad,Podbara
3972,stan,prodaja,59.0,2020,,,,False,"Centralno, Klima",2.0,1.0,84380.0,Novi Sad,Podbara
3973,stan,prodaja,62.0,2020,,,,False,"Centralno, Klima",2.0,1.0,88900.0,Novi Sad,Podbara
3974,stan,prodaja,66.0,2020,,,,False,"Centralno, Klima",2.0,1.0,94525.0,Novi Sad,Podbara
3978,stan,prodaja,90.0,,,,1.0,False,Samostalno,3.0,1.0,105000.0,Beograd,Severni bulevar
3980,stan,prodaja,84.0,,,,4.0,False,Centralno,3.0,2.0,182500.0,Beograd,Južni bulevar
3981,stan,prodaja,84.0,,,,4.0,False,Centralno,3.0,2.0,182500.0,Beograd,Južni bulevar
3990,stan,prodaja,49.0,2021,,,4.0,False,"Samostalno, Klima",2.0,1.0,97000.0,Beograd,Partizanov stadion
3991,stan,izdavanje,53.0,,,,8.0,False,"Centralno, Klima",2.0,1.0,360.0,Beograd,Belvil
3992,stan,izdavanje,70.0,,,,5.0,False,"Centralno, Klima",2.0,1.0,330.0,Beograd,Novi Beograd Blok 11c (Stari Merkator)
3996,stan,izdavanje,93.0,,,,3.0,False,"Samostalno, Klima",3.0,,850.0,Beograd,Centar (uži)
4003,stan,prodaja,59.0,2020,,,,False,Samostalno,3.0,,67850.0,Beograd,Mirijevo I
4004,stan,izdavanje,50.0,,,,1.0,False,Centralno,2.0,,500.0,Beograd,Vračar (Centar)
4006,stan,prodaja,37.0,,,,,False,"Centralno, Klima",2.0,,32000.0,Beograd,Železnik
4010,stan,prodaja,98.0,,,,1.0,False,"Samostalno, Klima",4.0,,245000.0,Beograd,Dedinje (RTV Pink)
4011,stan,prodaja,131.0,2020,,,5.0,False,Samostalno,5.0,,150650.0,Beograd,Mirijevo I
4012,stan,prodaja,97.0,,,,,False,"Samostalno, Klima",4.0,,242500.0,Beograd,Dedinje (RTV Pink)
4015,stan,prodaja,41.0,2020,,,1.0,False,Samostalno,2.0,,47150.0,Beograd,Mirijevo I
4016,stan,izdavanje,85.0,,,,3.0,False,"Centralno, Klima",3.0,,850.0,Beograd,Vračar (Centar)
4017,stan,prodaja,41.0,2020,,,3.0,False,Samostalno,2.0,,47150.0,Beograd,Mirijevo I
4018,stan,prodaja,33.0,2020,,,5.0,False,Samostalno,2.0,,37950.0,Beograd,Mirijevo I
4019,stan,prodaja,50.0,2020,,,3.0,False,Samostalno,2.0,,57500.0,Beograd,Mirijevo I
4025,stan,prodaja,45.0,2020,,,,False,Samostalno,3.0,,51750.0,Beograd,Mirijevo I
4028,stan,prodaja,128.0,2020,,,5.0,False,Samostalno,4.0,,222200.0,Beograd,Mirijevo I
4029,stan,prodaja,83.0,2019,,,3.0,False,Samostalno,3.0,,142500.0,Beograd,Voždovac
4035,stan,izdavanje,76.0,,,,5.0,False,"Centralno, Klima",3.0,,650.0,Beograd,Zvezdara
4038,stan,izdavanje,60.0,,,,2.0,False,Centralno,2.0,,400.0,Beograd,Vračar (Centar)
4045,stan,prodaja,57.0,2020,,,,False,Centralno,2.0,,119004.0,Beograd,Vračar (Centar)
4046,stan,prodaja,75.0,2019,,,2.0,False,Centralno,3.0,,149250.0,Beograd,Zvezdara
4047,stan,izdavanje,61.0,,,,8.0,False,"Centralno, Klima",2.0,,1200.0,Beograd,Centar (uži)
4049,stan,prodaja,105.0,,,,2.0,False,Klima,4.0,,272000.0,Beograd,Dedinje (RTV Pink)
4050,stan,prodaja,85.0,2020,,,1.0,False,Centralno,3.0,,187088.0,Beograd,Vračar (Centar)
4051,stan,prodaja,26.0,2020,,,,False,Centralno,1.0,,54486.0,Beograd,Vračar (Centar)
4052,stan,prodaja,50.0,,,,2.0,False,Samostalno,2.0,,40000.0,Beograd,Voždovac
4053,stan,prodaja,88.0,2020,,,1.0,False,Centralno,4.0,,194194.0,Beograd,Vračar (Centar)
4055,stan,prodaja,34.0,2020,,,,False,Centralno,1.0,,70328.0,Beograd,Vračar (Centar)
4056,stan,prodaja,61.0,,,,4.0,False,"Centralno, Klima",3.0,,150000.0,Beograd,Vračar (Centar)
4058,stan,izdavanje,93.0,,,,3.0,False,Klima,4.0,,750.0,Beograd,Stari Grad
4067,stan,izdavanje,59.0,,,,,False,,3.0,,360.0,Beograd,Vračar (Centar)
4068,stan,izdavanje,55.0,,,,2.0,False,"Centralno, Klima",2.0,,550.0,Beograd,Stari Grad
4071,stan,izdavanje,170.0,,,,,False,"Centralno, Klima",3.0,,1800.0,Beograd,Dedinje (RTV Pink)
4077,stan,prodaja,90.0,,,,3.0,False,Centralno,4.0,,140000.0,Beograd,Novi Beograd Blok 72
4078,stan,prodaja,31.0,,,,3.0,False,Samostalno,2.0,,27000.0,Beograd,Krnjača
4087,stan,prodaja,32.0,,,,,False,Samostalno,2.0,,38000.0,Beograd,Rakovica
4092,stan,prodaja,100.0,,,,1.0,False,Samostalno,4.0,,125000.0,Beograd,Zemun (Gornji grad)
4093,stan,izdavanje,70.0,,,,1.0,False,"Samostalno, Klima",2.0,,650.0,Beograd,Vračar (Centar)
4100,stan,prodaja,72.0,,,,4.0,False,,1.0,,110000.0,,Bosna i Hercegovina
4101,stan,prodaja,72.0,,,,4.0,False,,1.0,,110000.0,,Bosna i Hercegovina
4106,stan,prodaja,61.0,,,,3.0,False,,1.0,,82500.0,,Bosna i Hercegovina
4110,stan,prodaja,23.0,,,,1.0,False,Samostalno,1.0,,29900.0,Beograd,Rakovica
4111,stan,prodaja,61.0,,,,3.0,False,"Centralno, Klima",3.0,,56000.0,Novi Sad,Novo Naselje
4113,stan,prodaja,72.0,,,,2.0,False,,1.0,,102000.0,,Bosna i Hercegovina
4114,stan,prodaja,61.0,,,,1.0,False,,1.0,,72000.0,,Bosna i Hercegovina
4116,stan,prodaja,43.0,,,,,False,Samostalno,2.0,,55900.0,Beograd,Rakovica
4117,stan,izdavanje,101.0,,,,3.0,False,Centralno,4.0,,1200.0,Beograd,Vračar (Centar)
4118,stan,izdavanje,100.0,,,,4.0,False,Klima,3.0,,700.0,Beograd,Vračar (Centar)
4119,stan,prodaja,172.0,,,,5.0,False,,1.0,,270000.0,,Bosna i Hercegovina
4123,stan,prodaja,38.0,,,,4.0,False,,1.0,,40000.0,Beograd,Karaburma
16153,kuca,prodaja,130.0,,,,,False,,,,65000.0,Niš,Crveni Krst
4128,stan,izdavanje,75.0,,,,,False,"Samostalno, Klima",4.0,,950.0,Beograd,Vračar (Centar)
4131,stan,prodaja,109.0,2019,,,6.0,False,Centralno,4.0,,218000.0,Beograd,Novi Beograd Blok 45 (TC Enjub)
4132,stan,prodaja,38.0,,,,,False,Samostalno,2.0,,49400.0,Beograd,Rakovica
4133,stan,prodaja,57.0,,,,,False,,4.0,,57000.0,Beograd,Rakovica
4136,stan,izdavanje,90.0,,,,4.0,False,Centralno,3.0,,1400.0,Beograd,Centar (uži)
4137,stan,izdavanje,85.0,,,,2.0,False,Samostalno,3.0,,550.0,Beograd,Stari Grad
4138,stan,prodaja,31.0,,,,2.0,False,Samostalno,1.0,,40300.0,Beograd,Rakovica
4139,stan,izdavanje,50.0,2019,,,3.0,False,"Centralno, Klima",2.0,,550.0,Beograd,Vračar (Centar)
4140,stan,prodaja,38.0,,,,1.0,False,,2.0,,49400.0,Beograd,Rakovica
4143,stan,prodaja,55.0,,,,5.0,False,Centralno,3.0,,93500.0,Beograd,Zvezdara
4145,stan,prodaja,24.0,,,,1.0,False,Samostalno,1.0,,31200.0,Beograd,Rakovica
4147,stan,izdavanje,70.0,,,,5.0,False,"Centralno, Klima",2.0,,500.0,Beograd,Vračar (Centar)
4150,stan,izdavanje,50.0,,,,,False,Centralno,3.0,,400.0,Beograd,Vračar (Centar)
4154,stan,prodaja,55.0,,,,5.0,False,Centralno,3.0,,93500.0,Beograd,Zvezdara
4160,stan,prodaja,55.0,,,,5.0,False,Centralno,3.0,,93500.0,Beograd,Zvezdara
4170,stan,izdavanje,56.0,,,,6.0,False,Klima,3.0,,400.0,Beograd,Vračar (Centar)
4174,stan,prodaja,55.0,,,,5.0,False,"Centralno, Klima",3.0,,93500.0,Beograd,Zvezdara
4177,stan,prodaja,96.0,,,,,False,Samostalno,2.0,,96000.0,Beograd,Mirijevo I
4248,stan,prodaja,46.0,,,,1.0,False,Samostalno,2.0,,91080.0,Beograd,Voždovac
4189,stan,izdavanje,98.0,1938,,,,False,"Centralno, Klima",4.0,,450.0,Beograd,Zvezdara
4190,stan,izdavanje,61.0,,,,4.0,False,"Centralno, Klima",3.0,,380.0,Beograd,Vračar (Centar)
4193,stan,izdavanje,80.0,,,,3.0,False,"Centralno, Klima",4.0,,500.0,Beograd,Stari Grad
4194,stan,izdavanje,65.0,,,,3.0,False,"Centralno, Klima",2.0,,450.0,Beograd,Vračar (Centar)
4197,stan,prodaja,35.0,,,,,False,Samostalno,1.0,,45000.0,Beograd,Zvezdara
4198,stan,izdavanje,155.0,,,,2.0,False,Klima,5.0,,2500.0,Beograd,Dedinje (RTV Pink)
4207,stan,izdavanje,57.0,,,,16.0,False,"Centralno, Klima",2.0,,850.0,Beograd,Centar (uži)
4208,stan,prodaja,59.0,2019,,,1.0,False,Samostalno,3.0,,64900.0,Beograd,Voždovac
4211,stan,prodaja,55.0,,,,,False,Samostalno,2.0,,60500.0,Beograd,Voždovac
4212,stan,prodaja,41.0,2019,,,,False,Samostalno,2.0,,44000.0,Beograd,Voždovac
4213,stan,izdavanje,60.0,,,,2.0,False,"Samostalno, Klima",2.0,,490.0,Beograd,Zvezdara
4217,stan,prodaja,70.0,2015,,,1.0,False,"Samostalno, Klima",3.0,,110000.0,Beograd,Voždovac
4219,stan,prodaja,45.0,2019,,,3.0,False,Samostalno,2.0,,51750.0,Beograd,Voždovac
4220,stan,izdavanje,65.0,,,,2.0,False,"Centralno, Klima",2.0,,300.0,Beograd,Voždovac
4234,stan,prodaja,35.0,,,,1.0,False,Samostalno,2.0,,38500.0,Beograd,Mirijevo I
4236,stan,izdavanje,50.0,,,,,False,Samostalno,2.0,,450.0,Beograd,Stari Grad
4238,stan,izdavanje,29.0,,,,3.0,False,Samostalno,1.0,,160.0,Stara Pazova,
4239,stan,prodaja,36.0,,,,,False,Samostalno,2.0,,71280.0,Beograd,Voždovac
4242,stan,prodaja,59.0,,,,2.0,False,Samostalno,3.0,,116820.0,Beograd,Voždovac
4243,stan,prodaja,59.0,,,,2.0,False,Samostalno,3.0,,116820.0,Beograd,Voždovac
4244,stan,prodaja,37.0,,,,,False,Samostalno,2.0,,40700.0,Beograd,Mirijevo I
4246,stan,prodaja,46.0,,,,2.0,False,Samostalno,2.0,,91080.0,Beograd,Voždovac
4249,stan,prodaja,51.0,,,,,False,Samostalno,2.0,,100980.0,Beograd,Voždovac
4250,stan,prodaja,59.0,,,,3.0,False,Samostalno,3.0,,116820.0,Beograd,Voždovac
4251,stan,prodaja,59.0,,,,4.0,False,Samostalno,3.0,,116820.0,Beograd,Voždovac
4252,stan,prodaja,59.0,,,,1.0,False,Samostalno,3.0,,116820.0,Beograd,Voždovac
4253,stan,prodaja,64.0,,,,2.0,False,Samostalno,3.0,,126720.0,Beograd,Voždovac
4254,stan,prodaja,64.0,,,,3.0,False,Samostalno,3.0,,126720.0,Beograd,Voždovac
4255,stan,prodaja,59.0,,,,3.0,False,Samostalno,3.0,,116820.0,Beograd,Voždovac
4256,stan,prodaja,59.0,,,,1.0,False,Samostalno,3.0,,116820.0,Beograd,Voždovac
4258,stan,izdavanje,100.0,,,,5.0,False,"Samostalno, Klima",4.0,,800.0,Beograd,Stari Grad
4259,stan,prodaja,59.0,,,,4.0,False,Samostalno,3.0,,116820.0,Beograd,Voždovac
4260,stan,prodaja,59.0,2013,,,5.0,False,,2.0,,63000.0,Beograd,Karaburma
4265,stan,prodaja,56.0,,,,,False,Samostalno,3.0,,110880.0,Beograd,Voždovac
4266,stan,prodaja,41.0,,,,,False,Samostalno,2.0,,81180.0,Beograd,Voždovac
4268,stan,izdavanje,107.0,,,,3.0,False,"Centralno, Klima",3.0,,1000.0,Beograd,Zvezdara
4270,stan,izdavanje,130.0,1935,,,,False,,6.0,,2200.0,Beograd,Vračar (Centar)
4272,stan,izdavanje,240.0,,,,4.0,False,"Samostalno, Klima",4.0,,2900.0,Beograd,Dedinje (RTV Pink)
4273,stan,prodaja,160.0,2016,,,2.0,False,Samostalno,4.0,,140000.0,Beograd,Zemun (Novi Grad)
4278,stan,izdavanje,86.0,2016,,,3.0,False,"Centralno, Klima",3.0,,1000.0,Beograd,Vračar (Centar)
4279,stan,izdavanje,100.0,,,,2.0,False,"Centralno, Klima",5.0,,900.0,Beograd,Vračar (Centar)
4286,stan,prodaja,44.0,2019,,,,False,Samostalno,2.0,,55500.0,Beograd,Zvezdara
4289,stan,prodaja,20.0,,,,,False,Samostalno,1.0,,20000.0,Beograd,Rakovica
4290,stan,prodaja,47.0,2019,,,,False,Samostalno,2.0,,57000.0,Beograd,Zvezdara
4291,stan,izdavanje,57.0,,,,1.0,False,"Centralno, Klima",3.0,,330.0,Beograd,Novi Beograd Blok 31 (Merkator)
4292,stan,prodaja,71.0,,,,,False,Centralno,3.0,,97000.0,Beograd,Voždovac
4293,stan,prodaja,64.0,2019,,,2.0,False,Samostalno,3.0,,78000.0,Beograd,Zvezdara
4294,stan,izdavanje,25.0,,,,3.0,False,"Centralno, Klima",1.0,,300.0,Beograd,Vračar (Centar)
4295,stan,prodaja,63.0,2019,,,4.0,False,Samostalno,3.0,,76300.0,Beograd,Zvezdara
4296,stan,izdavanje,50.0,,,,,False,Klima,2.0,,320.0,Beograd,Vračar (Centar)
4297,stan,prodaja,36.0,2019,,,2.0,False,Samostalno,1.0,,44000.0,Beograd,Zvezdara
4298,stan,izdavanje,75.0,,,,2.0,False,"Centralno, Klima",3.0,,600.0,Beograd,Vračar (Centar)
4299,stan,prodaja,58.0,2019,,,4.0,False,Samostalno,2.0,,63250.0,Beograd,Voždovac
4301,stan,prodaja,37.0,2019,,,4.0,False,Samostalno,1.0,,44900.0,Beograd,Zvezdara
4302,stan,prodaja,47.0,2019,,,4.0,False,Samostalno,2.0,,57300.0,Beograd,Zvezdara
4305,stan,prodaja,78.0,,,,1.0,False,,3.0,,200000.0,Beograd,Dedinje (RTV Pink)
4308,stan,prodaja,63.0,2019,,,3.0,False,Samostalno,3.0,,76400.0,Beograd,Zvezdara
4309,stan,prodaja,36.0,2019,,,3.0,False,Samostalno,1.0,,43700.0,Beograd,Zvezdara
4312,stan,prodaja,60.0,2019,,,1.0,False,Samostalno,3.0,,73000.0,Beograd,Zvezdara
4314,stan,prodaja,71.0,,,,3.0,False,,4.0,,64000.0,Beograd,Rakovica
4315,stan,prodaja,36.0,2019,,,,False,Samostalno,1.0,,43700.0,Beograd,Zvezdara
4319,stan,izdavanje,85.0,,,,3.0,False,"Centralno, Klima",3.0,,700.0,Beograd,Vračar (Centar)
4320,stan,prodaja,58.0,,,,5.0,False,"Centralno, Klima",3.0,,46000.0,Beograd,Borča III
4324,stan,prodaja,63.0,2004,,,,False,Centralno,3.0,,126000.0,Beograd,Vračar (Centar)
4325,stan,prodaja,42.0,,,,4.0,False,Samostalno,2.0,,42000.0,Beograd,Borča III
4328,stan,prodaja,100.0,,,,,False,,5.0,,88000.0,Beograd,Žarkovo
4329,stan,prodaja,124.0,,,,2.0,False,Centralno,4.0,,273000.0,Beograd,Voždovac
4330,stan,prodaja,40.0,,,,,False,Samostalno,2.0,,35000.0,Beograd,Železnik
4334,stan,prodaja,47.0,2019,,,2.0,False,Samostalno,2.0,,57000.0,Beograd,Zvezdara
4336,stan,prodaja,60.0,,,,3.0,False,"Centralno, Klima",3.0,,132000.0,Beograd,Voždovac
4337,stan,prodaja,100.0,,,,2.0,False,Centralno,4.0,,220000.0,Beograd,Voždovac
4338,stan,prodaja,43.0,2019,,,3.0,False,Samostalno,2.0,,52500.0,Beograd,Zvezdara
4339,stan,prodaja,124.0,,,,4.0,False,Centralno,4.0,,273000.0,Beograd,Voždovac
4340,stan,prodaja,87.0,,,,2.0,False,Centralno,3.0,,192000.0,Beograd,Voždovac
4342,stan,prodaja,100.0,,,,3.0,False,Centralno,4.0,,220000.0,Beograd,Voždovac
4344,stan,prodaja,124.0,,,,3.0,False,Centralno,4.0,,273000.0,Beograd,Voždovac
4345,stan,prodaja,36.0,2019,,,,False,Samostalno,1.0,,43700.0,Beograd,Zvezdara
4347,stan,prodaja,64.0,2019,,,1.0,False,Samostalno,3.0,,77800.0,Beograd,Zvezdara
4348,stan,izdavanje,50.0,,,,4.0,False,"Centralno, Klima",1.0,1.0,300.0,Beograd,
4350,stan,izdavanje,60.0,,,,,False,,1.0,,250.0,Novi Sad,Centar
4355,stan,izdavanje,52.0,,,,6.0,False,Centralno,,1.0,200.0,Beograd,Novi Beograd Blok 72
4358,stan,izdavanje,30.0,,,9.0,8.0,False,,1.0,,150.0,Niš,Centar
4359,stan,prodaja,21.0,,,,,False,Samostalno,1.0,1.0,21600.0,Beograd,Altina
4360,stan,prodaja,54.0,,,,4.0,False,Samostalno,4.0,1.0,100000.0,Beograd,Karaburma
4364,stan,izdavanje,143.0,,,,,False,"Samostalno, Klima",4.0,1.0,2500.0,Beograd,Dedinje (25. maj)
4366,stan,prodaja,110.0,,,,,False,Samostalno,4.0,1.0,97000.0,Beograd,Mirijevo I
4368,stan,prodaja,120.0,,,,4.0,False,Centralno,4.0,1.0,165000.0,Beograd,Kluz
4372,stan,prodaja,93.0,,,,3.0,False,Centralno,4.0,1.0,182000.0,Beograd,Braće Jerković
4373,stan,prodaja,172.0,,,,1.0,False,Centralno,4.0,1.0,550000.0,Beograd,Novi Beograd Blok 22
4377,stan,prodaja,102.0,,,,6.0,False,Centralno,4.0,1.0,90900.0,Beograd,Medaković III
4378,stan,prodaja,112.0,,,,2.0,False,Centralno,4.0,1.0,89000.0,Beograd,Železnik
4380,stan,prodaja,106.0,,,,7.0,False,Centralno,4.0,1.0,179000.0,Beograd,Centar (uži)
4383,stan,prodaja,105.0,,,,2.0,False,Samostalno,4.0,1.0,145000.0,Beograd,Zemun (Kalvarija)
4388,stan,prodaja,132.0,,,,2.0,False,Samostalno,4.0,1.0,158000.0,Beograd,Autokomanda
4409,stan,prodaja,17.0,,,,,False,Samostalno,1.0,1.0,42500.0,Beograd,Voždovac
4422,stan,prodaja,92.0,,,,,False,Centralno,4.0,1.0,95000.0,Beograd,Žarkovo
